ATENDIMENTO_BAIRRO_NOME,EQUIPAMENTO_URBANO_NOME,FLAG_EQUIPAMENTO_URBANO,FLAG_FLAGRANTE,LOGRADOURO_NOME_CURITIBA,NATUREZA1_DEFESA_CIVIL,NATUREZA1_DESCRICAO,SUBCATEGORIA1_DESCRICAO,NATUREZA2_DEFESA_CIVIL,NATUREZA2_DESCRICAO,SUBCATEGORIA2_DESCRICAO,NATUREZA3_DEFESA_CIVIL,NATUREZA3_DESCRICAO,SUBCATEGORIA3_DESCRICAO,NATUREZA4_DEFESA_CIVIL,NATUREZA4_DESCRICAO,SUBCATEGORIA4_DESCRICAO,NATUREZA5_DEFESA_CIVIL,NATUREZA5_DESCRICAO,SUBCATEGORIA5_DESCRICAO,OCORRENCIA_ANO,OCORRENCIA_CODIGO,OCORRENCIA_DATA,OCORRENCIA_DIA_SEMANA,OCORRENCIA_HORA,OCORRENCIA_MES,OPERACAO_DESCRICAO,ORIGEM_CHAMADO_DESCRICAO,REGIONAL_FATO_NOME,SECRETARIA_NOME
Fanny,,f,NÃO,"Rua General Teodorico Guimarães, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05565/2025,17/02/2025,Segunda,12:41:00,2,,SETRAN,Pinheirinho,
Xaxim,,f,NÃO,"Rua 1º de Maio, Curitiba, PR",0,Trânsito,ESTACIONAR/PARAR EM LOCAL PROIBIDO PLACA R-06C,,,,,,,,,,,,,2025,05566/2025,17/02/2025,Segunda,12:55:00,2,,156,Boqueirão,
Cidade Industrial,,f,NÃO,"Rua Gastão Natal Simone, Curitiba, PR",0,Apoio,Apoio à SMS,,,,,,,,,,,,,2025,05567/2025,17/02/2025,Segunda,13:05:00,2,,153,CIC,
Boqueirão,,f,NÃO,"Avenida Marechal Floriano Peixoto, Curitiba, PR",0,Apreensão de materiais,,,,,,,,,,,,,,2025,05570/2025,17/02/2025,Segunda,13:20:00,2,,GM,Boqueirão,
Boqueirão,MÓDULO DA GUARDA MUNICIPAL RUA DA CIDADANIA BOQUEIRÃO,t,NÃO,"Rua da Cidadania do Carmo, Curitiba, PR",0,Apoio,Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO,,,,,,,,,,,,,2025,05569/2025,17/02/2025,Segunda,13:40:00,2,,IMEDIATA,Boqueirão,Secretaria Municipal de Defesa Social e Trânsito
Bairro Alto,,f,NÃO,"Rua Marcílio Dias, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05571/2025,17/02/2025,Segunda,14:02:00,2,,156,Boa Vista,
Campo Comprido,,f,NÃO,"Rua Jeremias Maciel Perretto, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05572/2025,17/02/2025,Segunda,14:12:00,2,,156,Portão,
Guaíra,,f,NÃO,"Rua Gamaliel Bueno Galvão, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05573/2025,17/02/2025,Segunda,14:16:00,2,,156,Portão,
São Francisco,,f,NÃO,"Rua Kellers, Curitiba, PR",0,Banho em local impróprio,,,,,,,,,,,,,,2025,05574/2025,17/02/2025,Segunda,14:20:00,2,,153,Matriz,
São Francisco,,f,NÃO,"Rua Kellers, Curitiba, PR",0,Banho em local impróprio,,,,,,,,,,,,,,2025,05575/2025,17/02/2025,Segunda,14:20:00,2,,153,Matriz,
Cidade Industrial,,f,NÃO,"Rua Delaide Benato Bieda, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,05577/2025,17/02/2025,Segunda,14:28:00,2,,156,CIC,
Barreirinha,,f,NÃO,"Rua René Descartes, Curitiba, PR",0,Apoio,Apoio à SMS,,,,,,,,,,,,,2025,05576/2025,17/02/2025,Segunda,14:37:00,2,,NRGM,Boa Vista,
Tarumã,,f,NÃO,"Avenida Victor Ferreira do Amaral, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05578/2025,17/02/2025,Segunda,14:40:00,2,,156,Cajuru,
Boa Vista,,f,NÃO,"Rua Deputado Atílio de Almeida Barbosa, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05579/2025,17/02/2025,Segunda,14:54:00,2,,156,Boa Vista,
Santa Felicidade,,f,NÃO,"Rua da Cidadania Santa Felicidade, Curitiba, PR",0,Apoio,Apoio ao Conselho Tutelar,,,,,,,,,,,,,2025,05584/2025,17/02/2025,Segunda,14:59:00,2,,GM,Santa Felicidade,
Bairro Alto,,f,NÃO,"Marginal da Linha Verde, Curitiba, PR",0,Trânsito,COLISAO AUTO X MOTO,,,,,,,,,,,,,2025,05580/2025,17/02/2025,Segunda,15:07:00,2,,153,Boa Vista,
São Francisco,,f,NÃO,"Avenida Manoel Ribas, Curitiba, PR",0,ZELADORIA URBANA,Furto Fiação Elétrica,,,,,,,,,,,,,2025,05581/2025,17/02/2025,Segunda,15:12:00,2,METAL NOBRE,153,Matriz,
Rebouças,,f,NÃO,"Rua Engenheiros Rebouças, Curitiba, PR",0,ZELADORIA URBANA,Furto de Cabos de Telefonia,,,,,,,,,,,,,2025,05582/2025,17/02/2025,Segunda,15:32:00,2,,153,Matriz,
Sítio Cercado,,f,NÃO,"Rua Ourizona, Curitiba, PR",0,Atos obscenos/libidinosos,,,,,,,,,,,,,,2025,05583/2025,17/02/2025,Segunda,15:41:00,2,,153,Bairro Novo,
Alto da Rua XV,,f,NÃO,"Rua Marechal Deodoro, Curitiba, PR",0,Orientação,ORIENTAÇÃO GERAL,,,,,,,,,,,,,2025,05585/2025,17/02/2025,Segunda,16:23:00,2,,IMEDIATA,Matriz,
Abranches,,f,NÃO,"Rua Pedro de Siqueira Côrtes, Curitiba, PR",0,Violação de Medida Protetiva Lei Maria da Penha,,,,,,,,,,,,,,2025,05587/2025,17/02/2025,Segunda,16:32:00,2,,153,Boa Vista,
Fanny,,f,NÃO,"Linha Verde, Curitiba, PR",0,Trânsito,Acidente de trânsito,,,,,,,,,,,,,2025,05586/2025,17/02/2025,Segunda,16:34:00,2,,CORPO DE BOMBEIROS,Pinheirinho,
Cajuru,,f,NÃO,"Rua Arsênio de Azevedo, Curitiba, PR",0,Violação de Medida Protetiva Lei Maria da Penha,,,,,,,,,,,,,,2025,05589/2025,17/02/2025,Segunda,17:00:00,2,,153,Cajuru,
Cajuru,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL SOLITUDE,t,NÃO,"Rua Isaías Ferreira da Silva, Curitiba, PR",0,Apoio,Apoio à SME,,,,,,,,,,,,,2025,05590/2025,17/02/2025,Segunda,17:00:00,2,,NRGM,Cajuru,Secretaria Municipal da Educação
Centro,,f,NÃO,"Alameda Doutor Muricy, Curitiba, PR",0,Apoio,Apoio à outros órgãos,,,,,,,,,,,,,2025,05588/2025,17/02/2025,Segunda,17:06:00,2,,153,Matriz,
Novo Mundo,,f,NÃO,"Rua José Casemiro Stenzowski, Curitiba, PR",0,Apoio,Apoio à SME,,,,,,,,,,,,,2025,05591/2025,17/02/2025,Segunda,17:13:00,2,,153,Pinheirinho,
Bacacheri,,f,NÃO,"Rua Costa Rica, Curitiba, PR",0,Apoio,Atendimento a pessoa em situação de vulnerabilidade social,,,,,,,,,,,,,2025,05592/2025,17/02/2025,Segunda,17:27:00,2,,GM,Boa Vista,
Sítio Cercado,,f,NÃO,"Rua Netuno, Curitiba, PR",0,Apoio,Apoio à SME,,,,,,,,,,,,,2025,05595/2025,17/02/2025,Segunda,17:30:00,2,,153,Bairro Novo,
Sítio Cercado,,f,NÃO,"Rua Netuno, Curitiba, PR",0,Apoio,Apoio à SME,,,,,,,,,,,,,2025,05594/2025,17/02/2025,Segunda,17:30:00,2,,153,Bairro Novo,
Cristo Rei,,f,NÃO,"Rua Reinaldino Schaffenberg de Quadros, Curitiba, PR",0,Apoio,Apoio ao SAMU,,,,,,,,,,,,,2025,05593/2025,17/02/2025,Segunda,17:32:00,2,,CORPO DE BOMBEIROS,Matriz,
Jardim Botânico,,f,NÃO,"Avenida Prefeito Lothário Meissner, Curitiba, PR",0,Violação de Medida Protetiva Lei Maria da Penha,,,,,,,,,,,,,,2025,05598/2025,17/02/2025,Segunda,18:01:00,2,,153,Matriz,
Sítio Cercado,,f,NÃO,"Rua Irmã Maria Francisca Paolino, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05597/2025,17/02/2025,Segunda,18:02:00,2,,156,Bairro Novo,
Barreirinha,,f,NÃO,"Rua dos Alfeneiros, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05600/2025,17/02/2025,Segunda,18:20:00,2,,156,Boa Vista,
Jardim das Américas,,f,NÃO,"Rua Pedro Demeterco, Curitiba, PR",0,Trânsito,OBSTRUÇÃO DE PISTA,,,,,,,,,,,,,2025,05601/2025,17/02/2025,Segunda,18:26:00,2,,156,Cajuru,
Sítio Cercado,,f,NÃO,"Rua Maria dos Santos Cantarino, Curitiba, PR",0,Apoio,Apoio ao GM,,,,,,,,,,,,,2025,05602/2025,17/02/2025,Segunda,18:33:00,2,,153,Bairro Novo,
Cidade Industrial,,f,NÃO,"Rodovia BR-476, Curitiba, PR",0,Trânsito,COLISAO AUTO X AUTO,,,,,,,,,,,,,2025,05603/2025,17/02/2025,Segunda,18:35:00,2,,IMEDIATA,CIC,
Xaxim,,f,NÃO,"Rua São Jorge, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05605/2025,17/02/2025,Segunda,19:06:00,2,,156,Boqueirão,
Xaxim,,f,NÃO,"Rua Mahatma Gandhi, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05604/2025,17/02/2025,Segunda,19:06:00,2,,156,Boqueirão,
São Braz,,f,NÃO,"Rua Manoel das Chagas Lima, Curitiba, PR",0,Violação de Medida Protetiva Lei Maria da Penha,,,,,,,,,,,,,,2025,05606/2025,17/02/2025,Segunda,19:25:00,2,,153,Santa Felicidade,
Hauer,,f,NÃO,"Rua Padre Dehon, Curitiba, PR",0,Trânsito,ÓLEO NA PISTA,,,,,,,,,,,,,2025,05607/2025,17/02/2025,Segunda,19:40:00,2,,CORPO DE BOMBEIROS,Boqueirão,
Portão,,f,NÃO,"Rua Alberto Klemtz, Curitiba, PR",0,Ameaça,,,,,,,,,,,,,,2025,05608/2025,17/02/2025,Segunda,19:48:00,2,,153,Portão,
Capão Raso,,f,NÃO,"Rua Luiz del Gobbo, Curitiba, PR",0,Apoio,Apoio à FAS,,,,,,,,,,,,,2025,05609/2025,17/02/2025,Segunda,19:55:00,2,,153,Pinheirinho,
Água Verde,,f,NÃO,"Rua Marquês do Paraná, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05610/2025,17/02/2025,Segunda,19:56:00,2,,156,Portão,
Cajuru,,f,NÃO,"Rua Rutildo Pulido, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05611/2025,17/02/2025,Segunda,19:58:00,2,,156,Cajuru,
Guaíra,,f,NÃO,"Rua Mato Grosso, Curitiba, PR",0,Situação de risco,,,,,,,,,,,,,,2025,05612/2025,17/02/2025,Segunda,20:01:00,2,,156,Portão,
Tatuquara,,f,NÃO,"Rua João Diorio, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05613/2025,17/02/2025,Segunda,20:01:00,2,,156,Tatuquara,
Cajuru,,f,NÃO,"Rua José Cândido Jorge, Curitiba, PR",0,Trânsito,OBSTRUÇÃO DE PISTA,,,,,,,,,,,,,2025,05614/2025,17/02/2025,Segunda,20:17:00,2,,156,Cajuru,
Barreirinha,,f,NÃO,"Rua João Scandelari, Curitiba, PR",0,Queima a céu aberto,,,,,,,,,,,,,,2025,05615/2025,17/02/2025,Segunda,20:23:00,2,,153,Boa Vista,
São Braz,,f,NÃO,"Rua Guarandi, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05617/2025,17/02/2025,Segunda,20:36:00,2,,156,Santa Felicidade,
Abranches,,f,NÃO,"Rua Pedro de Siqueira Côrtes, Curitiba, PR",0,Invasão,Invasão de equipamento/patrimônio público,,,,,,,,,,,,,2025,05616/2025,17/02/2025,Segunda,20:36:00,2,,153,Boa Vista,
Uberaba,,f,NÃO,"Rua Ivone Espírito Santo Garcia, Curitiba, PR",0,Apoio,Apoio à SMS,,,,,,,,,,,,,2025,05618/2025,17/02/2025,Segunda,20:43:00,2,,153,Cajuru,
Água Verde,CENTRO DE ESPORTE E LAZER AFONSO BOTELHO,t,NÃO,"Rua Engenheiros Rebouças, Curitiba, PR",0,Desinteligência,,,,,,,,,,,,,,2025,05619/2025,17/02/2025,Segunda,20:50:00,2,,153,Portão,"Secretaria Municipal do Esporte, Lazer e Juventude"
Alto da Glória,,f,NÃO,"Avenida João Gualberto, Curitiba, PR",0,Apoio,Apoio ao cidadão - ORIENTAÇÃO,,,,,,,,,,,,,2025,05620/2025,17/02/2025,Segunda,21:15:00,2,,À VIATURA,Matriz,
Centro,,f,NÃO,"Rua Visconde de Nacar, Curitiba, PR",0,Apoio,Apoio ao SAMU,,,,,,,,,,,,,2025,05621/2025,17/02/2025,Segunda,21:48:00,2,,153,Matriz,
Centro,,f,NÃO,"Rua Francisco Torres, Curitiba, PR",0,Apoio,Apoio à FAS,,,,,,,,,,,,,2025,05622/2025,17/02/2025,Segunda,22:16:00,2,,À VIATURA,Matriz,
Centro,,f,NÃO,"Rua XV de Novembro, Curitiba, PR",0,Apoio,Apoio ao cidadão - ORIENTAÇÃO,,,,,,,,,,,,,2025,05623/2025,17/02/2025,Segunda,22:20:00,2,,IMEDIATA,Matriz,
Cajuru,,f,NÃO,"Rua Fábio Roger Mendes, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05625/2025,17/02/2025,Segunda,22:50:00,2,,156,Cajuru,
Prado Velho,,f,NÃO,"Rua Imaculada Conceição, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a veículo,,,,,,,,,,,,,2025,05626/2025,18/02/2025,Terça,00:15:00,2,,153,Matriz,
Alto Boqueirão,,f,NÃO,"Rua Pastor Antônio Polito, Curitiba, PR",0,Vistoria,,,,,,,,,,,,,,2025,05627/2025,18/02/2025,Terça,01:06:00,2,,À VIATURA,Boqueirão,
Bacacheri,,f,NÃO,"Rua Colômbia, Curitiba, PR",1,Fornecimento de Lona,,,,,,,,,,,,,,2025,00113/2025,18/02/2025,Terça,01:55:00,2,,156,Boa Vista,
Boqueirão,,f,NÃO,"Rua Joaquim Cardoso da Silveira, Curitiba, PR",0,Invasão,Invasão de equipamento/patrimônio público,,,,,,,,,,,,,2025,05628/2025,18/02/2025,Terça,02:10:00,2,,CCO MURALHA DIGITAL,Boqueirão,
Capão da Imbuia,,f,NÃO,"Avenida Presidente Affonso Camargo, Curitiba, PR",0,ZELADORIA URBANA,Semáforos Apagados,,,,,,,,,,,,,2025,05629/2025,18/02/2025,Terça,02:14:00,2,,153,Cajuru,
Sítio Cercado,,f,NÃO,"Rua Clevelândia, Curitiba, PR",0,Apoio,Apoio à SAM,,,,,,,,,,,,,2025,05630/2025,18/02/2025,Terça,02:18:00,2,,SAMU,Bairro Novo,
Rebouças,,f,NÃO,"Avenida Sete de Setembro, Curitiba, PR",0,ZELADORIA URBANA,Furto Fiação Semáforos,,,,,,,,,,,,,2025,05631/2025,18/02/2025,Terça,02:37:00,2,,153,Matriz,
Rebouças,,f,NÃO,"Avenida Presidente Affonso Camargo, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a pessoa,,,,,,,,,,,,,2025,05632/2025,18/02/2025,Terça,02:39:00,2,,À VIATURA,Matriz,
Capão Raso,,f,NÃO,"Rua José Rodrigues Pinheiro, Curitiba, PR",0,ZELADORIA URBANA,Furto Fiação Semáforos,,,,,,,,,,,,,2025,05633/2025,18/02/2025,Terça,03:48:00,2,,153,Pinheirinho,
Tarumã,,f,NÃO,"Rua Paulo Turkiewicz, Curitiba, PR",0,Apoio,Apoio à outros órgãos,,,,,,,,,,,,,2025,05640/2025,18/02/2025,Terça,05:00:00,2,,IMEDIATA,Cajuru,
Sítio Cercado,,f,NÃO,"Rua Campina Grande do Sul, Curitiba, PR",0,Ameaça,,,,,,,,,,,,,,2025,05634/2025,18/02/2025,Terça,05:01:00,2,,153,Bairro Novo,
Cajuru,,f,NÃO,"Rua Cidade de Antonina, Curitiba, PR",0,Apoio,Apoio ao SAMU,,,,,,,,,,,,,2025,05635/2025,18/02/2025,Terça,05:31:00,2,,SAMU,Cajuru,
Rebouças,,f,NÃO,"Rua Brasílio Itiberê, Curitiba, PR",0,ZELADORIA URBANA,Furto Fiação Semáforos,,,,,,,,,,,,,2025,05636/2025,18/02/2025,Terça,05:43:00,2,,153,Matriz,
Pilarzinho,ESCOLA MUNICIPAL PROFESSOR HERLEY MEHL,t,NÃO,"Rua Guy de Maupassant, Curitiba, PR",0,Apoio,Apoio à SME,,,,,,,,,,,,,2025,05637/2025,18/02/2025,Terça,06:49:00,2,,153,Boa Vista,Secretaria Municipal da Educação
Boqueirão,,f,NÃO,"Avenida Marechal Floriano Peixoto, Curitiba, PR",0,Apoio,Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO,,,,,,,,,,,,,2025,05638/2025,18/02/2025,Terça,07:30:00,2,,IMEDIATA,Boqueirão,
Sítio Cercado,,f,NÃO,"Rua Radialista Souza Moreno, Curitiba, PR",0,Invasão,Invasão de equipamento/patrimônio público,,,,,,,,,,,,,2025,05639/2025,18/02/2025,Terça,07:39:00,2,,153,Bairro Novo,
Sítio Cercado,,f,NÃO,"Rua Luiz Gurgel do Amaral Valente, Curitiba, PR",0,Apoio,Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO,,,,,,,,,,,,,2025,05652/2025,18/02/2025,Terça,07:40:00,2,,IMEDIATA,Bairro Novo,
Prado Velho,,f,NÃO,"Rua Rockefeller, Curitiba, PR",0,Risco de acidente / à vida,Balão,,,,,,,,,,,,,2025,05649/2025,18/02/2025,Terça,08:00:00,2,,153,Matriz,
Capão Raso,,f,NÃO,"Rua da Cidadania Pinheirinho, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a pessoa,,,,,,,,,,,,,2025,05642/2025,18/02/2025,Terça,08:10:00,2,,IMEDIATA,Pinheirinho,
Bacacheri,,f,NÃO,"Linha Verde, Curitiba, PR",0,Trânsito,Acidente de trânsito,,,,,,,,,,,,,2025,05641/2025,18/02/2025,Terça,08:20:00,2,,À VIATURA,Boa Vista,
Campo de Santana,,f,NÃO,"Rua Francisco Rocha Jd Juliana, Curitiba, PR",0,Apoio,Apoio à SMMA - REDE DE PROTEÇÃO ANIMAL,,,,,,,,,,,,,2025,05653/2025,18/02/2025,Terça,08:30:00,2,,IMEDIATA,Tatuquara,
Santa Cândida,ARMAZÉM DA FAMÍLIA BOA VISTA,t,NÃO,"Avenida Paraná, Curitiba, PR",0,Fundada Suspeita (Abordagem),Abordagem a pessoa,,,,,,,,,,,,,2025,05645/2025,18/02/2025,Terça,08:30:00,2,,IMEDIATA,Boa Vista,Secretaria Municipal de Segurança Alimentar e Nutricional
Hauer,UNIDADE DE SAÚDE VILA HAUER,t,NÃO,"Rua Waldemar Kost, Curitiba, PR",0,Apoio,Apoio à SMS,,,,,,,,,,,,,2025,05643/2025,18/02/2025,Terça,08:35:00,2,,À VIATURA,Boqueirão,Secretaria Municipal da Saúde
Boqueirão,,f,NÃO,"Avenida Marechal Floriano Peixoto, Curitiba, PR",0,Apoio,Apoio à outros órgãos,,,,,,,,,,,,,2025,05644/2025,18/02/2025,Terça,08:48:00,2,,IMEDIATA,Boqueirão,
Atuba,,f,NÃO,"Estrada da Ribeira, Curitiba, PR",0,Trânsito,COLISAO AUTO X ANTEPARO,,,,,,,,,,,,,2025,05651/2025,18/02/2025,Terça,08:50:00,2,,IMEDIATA,Boa Vista,
Centro,,f,NÃO,"Rua Senador Alencar Guimarães, Curitiba, PR",0,Apoio,Apoio à FAS,,,,,,,,,,,,,2025,05660/2025,18/02/2025,Terça,09:00:00,2,,IMEDIATA,Matriz,
Pilarzinho,UNIDADE DE SAÚDE PILARZINHO,t,NÃO,"Rua Amauri Lange Silvério, Curitiba, PR",0,Apoio,Apoio à SMS,,,,,,,,,,,,,2025,05648/2025,18/02/2025,Terça,09:00:00,2,,IMEDIATA,Boa Vista,Secretaria Municipal da Saúde
Santa Cândida,,f,NÃO,"Rua Ebraim Sebastião de Castro, Curitiba, PR",0,Trânsito,ESTACIONAR EM GUIA REBAIXADA,,,,,,,,,,,,,2025,05646/2025,18/02/2025,Terça,09:19:00,2,,SETRAN,Boa Vista,
Portão,,f,NÃO,"Rua General Pedro Labatut, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05647/2025,18/02/2025,Terça,09:19:00,2,,156,Portão,
Cajuru,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL SOLITUDE,t,NÃO,"Rua Isaías Ferreira da Silva, Curitiba, PR",0,Apoio,Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO,,,,,,,,,,,,,2025,05650/2025,18/02/2025,Terça,09:36:00,2,,IMEDIATA,Cajuru,Secretaria Municipal da Educação
Bairro Alto,,f,NÃO,"Rua Coronel Domingos Soares, Curitiba, PR",0,Trânsito,ESTACIONAR EM LOCAL/HORA PROIBIDO R-06A,,,,,,,,,,,,,2025,05656/2025,18/02/2025,Terça,10:01:00,2,,SETRAN,Boa Vista,
Capão Raso,,f,NÃO,"Rua Antônio Freitas Barbosa, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05654/2025,18/02/2025,Terça,10:01:00,2,,156,Pinheirinho,
Portão,,f,NÃO,"Rua Professor Orlando Alves Chaves, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05655/2025,18/02/2025,Terça,10:02:00,2,,156,Portão,
Novo Mundo,,f,NÃO,"Rua Gustavo Schier, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05657/2025,18/02/2025,Terça,10:05:00,2,,156,Pinheirinho,
Capão Raso,,f,NÃO,"Rua Professor Luiz Aníbal Calderari, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05658/2025,18/02/2025,Terça,10:06:00,2,,156,Pinheirinho,
Xaxim,,f,NÃO,"Rua Batista da Costa, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05659/2025,18/02/2025,Terça,10:09:00,2,,156,Boqueirão,
Pilarzinho,,f,NÃO,"Rua Caetano Granato, Curitiba, PR",0,Trânsito,OBSTRUÇÃO DE PISTA,,,,,,,,,,,,,2025,05661/2025,18/02/2025,Terça,10:12:00,2,,SETRAN,Boa Vista,
Capão Raso,,f,NÃO,"Rua Leon Nícolas, Curitiba, PR",0,Trânsito,REMOÇÃO DE VEICULO,,,,,,,,,,,,,2025,05662/2025,18/02/2025,Terça,10:22:00,2,,À VIATURA,Pinheirinho,
Cidade Industrial,,f,NÃO,"Rua Município de Enéas Marques, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05663/2025,18/02/2025,Terça,10:25:00,2,,156,CIC,
Tatuquara,,f,NÃO,"Rua Ferdinando Patitucci, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05664/2025,18/02/2025,Terça,10:27:00,2,,156,Tatuquara,
Boqueirão,,f,NÃO,"Rua O Brasil para Cristo, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05665/2025,18/02/2025,Terça,10:27:00,2,,156,Boqueirão,
Sítio Cercado,,f,NÃO,"Rua Desembargador Vatel Gonçalves Pereira, Curitiba, PR",0,Apoio,Apoio à SME,,,,,,,,,,,,,2025,05666/2025,18/02/2025,Terça,10:33:00,2,,BOTÃO DO PÂNICO ESCOLAS,Bairro Novo,
Portão,,f,NÃO,"Avenida Presidente Kennedy, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05667/2025,18/02/2025,Terça,10:44:00,2,,156,Portão,
Uberaba,,f,NÃO,"Rua Doutor Gonzaga de Campos, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05668/2025,18/02/2025,Terça,10:45:00,2,,156,Cajuru,
Tingui,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ÂNGELA DELLATRE - LÁPIS DE COR,t,NÃO,"Rua Coronel Benedito Tertuliano Cordeiro, Curitiba, PR",0,Apoio,Apoio à SME,,,,,,,,,,,,,2025,05669/2025,18/02/2025,Terça,11:06:00,2,,IMEDIATA,Boa Vista,Secretaria Municipal da Educação
Centro Cívico,,f,NÃO,"Avenida Cândido de Abreu, Curitiba, PR",0,Apoio,Apoio à outros órgãos,,,,,,,,,,,,,2025,05670/2025,18/02/2025,Terça,11:15:00,2,,IMEDIATA,Matriz,
Tarumã,,f,NÃO,"Avenida Victor Ferreira do Amaral, Curitiba, PR",0,Trânsito,FISCALIZACAO,,,,,,,,,,,,,2025,05673/2025,18/02/2025,Terça,11:15:00,2,,À VIATURA,Cajuru,
Orleans,,f,NÃO,"Rua Antônio Krasinski, Curitiba, PR",0,Trânsito,OBSTRUÇÃO DE PISTA,,,,,,,,,,,,,2025,05671/2025,18/02/2025,Terça,11:17:00,2,,156,Santa Felicidade,
Portão,,f,NÃO,"Rua Capiberibe, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05672/2025,18/02/2025,Terça,11:17:00,2,,156,Portão,
Sítio Cercado,,f,NÃO,"Rua Eduardo Pinto da Rocha, Curitiba, PR",0,Trânsito,ESTACIONAR/PARAR EM LOCAL PROIBIDO PLACA R-06C,,,,,,,,,,,,,2025,05674/2025,18/02/2025,Terça,11:45:00,2,,156,Bairro Novo,
Jardim Botânico,,f,NÃO,"Avenida Presidente Affonso Camargo, Curitiba, PR",0,Furto,Transeunte,,,,,,,,,,,,,2025,05681/2025,18/02/2025,Terça,11:50:00,2,,IMEDIATA,Matriz,
Santa Cândida,,f,NÃO,"Rua Francisco Zanicotti Sobrinho, Curitiba, PR",0,Trânsito,Estacionamento irregular,,,,,,,,,,,,,2025,05675/2025,18/02/2025,Terça,11:53:00,2,,156,Boa Vista,
Centro,,f,NÃO,"Rua Presidente Carlos Cavalcanti, Curitiba, PR",0,Alarmes,,,,,,,,,,,,,,2025,,18/02/2025,Terça,11:56:36,2,,156,Matriz,
Uberaba,,f,NÃO,"Rua Iseo Dizaro, Curitiba, PR",0,Trânsito,PARADA EM CIMA DE PASSEIO/CALÇADA,,,,,,,,,,,,,2025,05676/2025,18/02/2025,Terça,11:58:00,2,,156,Cajuru,
Vista Alegre,,f,NÃO,"Rua Dom João Braga, Curitiba, PR",1,Alagamento,,,,,,,,,,,,,,2025,00107/2025,18/02/2025,Terça,11:59:00,2,,199,Santa Felicidade,
